title,url
Ghost Fleet,https://www.metacritic.com/movie/ghost-fleet/
Leto,https://www.metacritic.com/movie/leto/
Funan,https://www.metacritic.com/movie/funan/
The Raft,https://www.metacritic.com/movie/the-raft/
Loopers: The Caddie's Long Walk,https://www.metacritic.com/movie/loopers-the-caddies-long-walk-2019/
Mine 9,https://www.metacritic.com/movie/mine-9/
16 Shots,https://www.metacritic.com/movie/16-shots/
Katie Says Goodbye,https://www.metacritic.com/movie/katie-says-goodbye/
The Child Remains,https://www.metacritic.com/movie/the-child-remains/
Project Ithaca,https://www.metacritic.com/movie/project-ithaca/
Papi Chulo,https://www.metacritic.com/movie/papi-chulo/
Wish Man,https://www.metacritic.com/movie/wish-man/
Hallowed Ground,https://www.metacritic.com/movie/hallowed-ground/
Abduction,https://www.metacritic.com/movie/abduction-2019/
Hallowed Ground,https://www.metacritic.com/movie/hallowed-ground/
Katie Says Goodbye,https://www.metacritic.com/movie/katie-says-goodbye/
Papi Chulo,https://www.metacritic.com/movie/papi-chulo/
Project Ithaca,https://www.metacritic.com/movie/project-ithaca/
The Child Remains,https://www.metacritic.com/movie/the-child-remains/
The Secret Life of Pets 2,https://www.metacritic.com/movie/the-secret-life-of-pets-2/
"The Gangster, the Cop, the Devil",https://www.metacritic.com/movie/the-gangster-the-cop-the-devil/
A Sunday Horse,https://www.metacritic.com/movie/a-sunday-horse/
All Is Well,https://www.metacritic.com/movie/all-is-well/
Bharat,https://www.metacritic.com/movie/bharat/
All You Ever Wished For,https://www.metacritic.com/movie/all-you-ever-wished-for/
"Oh, Ramona!",https://www.metacritic.com/movie/oh-ramona!/
Loners,https://www.metacritic.com/movie/loners-2019/
Mayday Life,https://www.metacritic.com/movie/mayday-life/
Chopsticks,https://www.metacritic.com/movie/chopsticks/
Too Late to Die Young,https://www.metacritic.com/movie/too-late-to-die-young/
Free Trip to Egypt,https://www.metacritic.com/movie/free-trip-to-egypt/
Renegade Dreamers,https://www.metacritic.com/movie/renegade-dreamers/
Mouthpiece,https://www.metacritic.com/movie/mouthpiece/
Find Me,https://www.metacritic.com/movie/find-me/
The Image You Missed,https://www.metacritic.com/movie/the-image-you-missed/
Svaha: The Sixth Finger,https://www.metacritic.com/movie/svaha-the-sixth-finger/
For the Birds,https://www.metacritic.com/movie/for-the-birds/
Domino,https://www.metacritic.com/movie/domino-2019/
Rocketman,https://www.metacritic.com/movie/rocketman/
Ma,https://www.metacritic.com/movie/ma-2019/
The Fall of the American Empire,https://www.metacritic.com/movie/the-fall-of-the-american-empire/
Yomeddine,https://www.metacritic.com/movie/yomeddine/
Svaha: The Sixth Finger,https://www.metacritic.com/movie/svaha-the-sixth-finger/
Always Be My Maybe,https://www.metacritic.com/movie/always-be-my-maybe/
The Cold Blue,https://www.metacritic.com/movie/the-cold-blue/
"Leaving Home, Coming Home: A Portrait of Robert Frank",https://www.metacritic.com/movie/leaving-home-coming-home-a-portrait-of-robert-frank/
Diamantino,https://www.metacritic.com/movie/diamantino/
After Maria,https://www.metacritic.com/movie/after-maria/
The Proposal,https://www.metacritic.com/movie/the-proposal-2019/
The Spy Behind Home Plate,https://www.metacritic.com/movie/the-spy-behind-home-plate/
The Road to Mother,https://www.metacritic.com/movie/the-road-to-mother/
Isabelle,https://www.metacritic.com/movie/isabelle/
The Lumber Baron,https://www.metacritic.com/movie/the-lumber-baron/
Running with Beto,https://www.metacritic.com/movie/running-with-beto/
Joy,https://www.metacritic.com/movie/joy-2019/
That Pärt Feeling: The Universe of Arvo Pärt,https://www.metacritic.com/movie/that-part-feeling-the-universe-of-arvo-part/
Woodstock: Three Days that Defined a Generation,https://www.metacritic.com/movie/woodstock-three-days-that-defined-a-generation/
Barbara Rubin and the Exploding NY Underground,https://www.metacritic.com/movie/barbara-rubin-and-the-exploding-ny-underground/
Funny Story,https://www.metacritic.com/movie/funny-story/
Halston,https://www.metacritic.com/movie/halston/
Booksmart,https://www.metacritic.com/movie/booksmart/
Aladdin,https://www.metacritic.com/movie/aladdin-2019/
Brightburn,https://www.metacritic.com/movie/brightburn/
The Poison Rose,https://www.metacritic.com/movie/the-poison-rose/
Rim of the World,https://www.metacritic.com/movie/rim-of-the-world/
Assimilate,https://www.metacritic.com/movie/assimilate/
The Perfection,https://www.metacritic.com/movie/the-perfection/
Echo In the Canyon,https://www.metacritic.com/movie/echo-in-the-canyon/
Avengement,https://www.metacritic.com/movie/avengement/
"Asbury Park: Riot, Redemption, Rock & Roll",https://www.metacritic.com/movie/asbury-park-riot-redemption-rock-roll/
The Tomorrow Man,https://www.metacritic.com/movie/the-tomorrow-man/
Extracurricular Activities,https://www.metacritic.com/movie/extracurricular-activities/
Ask for Jane,https://www.metacritic.com/movie/ask-for-jane/
Loving Vincent: The Impossible Dream,https://www.metacritic.com/movie/loving-vincent-the-impossible-dream/
Walking on Water,https://www.metacritic.com/movie/walking-on-water/
Q Ball,https://www.metacritic.com/movie/q-ball/
Zilla and Zoe,https://www.metacritic.com/movie/zilla-and-zoe/
Sly,https://www.metacritic.com/movie/sly/
Maria,https://www.metacritic.com/movie/maria/
All Creatures Here Below,https://www.metacritic.com/movie/all-creatures-here-below/
The Sun Is Also a Star,https://www.metacritic.com/movie/the-sun-is-also-a-star/
A Violent Separation,https://www.metacritic.com/movie/a-violent-separation/
The Meanest Man in Texas,https://www.metacritic.com/movie/the-meanest-man-in-texas/
The Wandering Soap Opera,https://www.metacritic.com/movie/the-wandering-soap-opera/
De De Pyaar De,https://www.metacritic.com/movie/de-de-pyaar-de/
See You Yesterday,https://www.metacritic.com/movie/see-you-yesterday/
The Meanest Man in Texas,https://www.metacritic.com/movie/the-meanest-man-in-texas/
Perfect,https://www.metacritic.com/movie/perfect-2019/
We Have Always Lived in the Castle,https://www.metacritic.com/movie/we-have-always-lived-in-the-castle/
Amaurosis,https://www.metacritic.com/movie/amaurosis/
Trial by Fire,https://www.metacritic.com/movie/trial-by-fire/
Aniara,https://www.metacritic.com/movie/aniara/
Asako I & II,https://www.metacritic.com/movie/asako-i-ii/
Photograph,https://www.metacritic.com/movie/photograph/
The Souvenir,https://www.metacritic.com/movie/the-souvenir/
A Dog's Journey,https://www.metacritic.com/movie/a-dogs-journey/
John Wick: Chapter 3 - Parabellum,https://www.metacritic.com/movie/john-wick-chapter-3---parabellum/
The Professor,https://www.metacritic.com/movie/the-professor/
Slaughterhouse Rulez,https://www.metacritic.com/movie/slaughterhouse-rulez/
Fronteras,https://www.metacritic.com/movie/fronteras/
The Third Wife,https://www.metacritic.com/movie/the-third-wife/
Afghan Cycles,https://www.metacritic.com/movie/afghan-cycles/
Our Evil,https://www.metacritic.com/movie/our-evil/
Origin Story,https://www.metacritic.com/movie/origin-story/
David Cross: Oh Come On,https://www.metacritic.com/movie/david-cross-oh-come-on/
Merata,https://www.metacritic.com/movie/merata/
The Serengeti Rules,https://www.metacritic.com/movie/the-serengeti-rules/
Just Say Goodbye,https://www.metacritic.com/movie/just-say-goodbye/
15 Lakh Kado Aauga,https://www.metacritic.com/movie/15-lakh-kado-aauga/
My Son,https://www.metacritic.com/movie/my-son/
Dry Martina,https://www.metacritic.com/movie/dry-martina/
XY Chelsea,https://www.metacritic.com/movie/xy-chelsea/
Ask Dr. Ruth,https://www.metacritic.com/movie/ask-dr-ruth/
Game Girls,https://www.metacritic.com/movie/game-girls/
Shéhérazade,https://www.metacritic.com/movie/sheherazade/
General Magic,https://www.metacritic.com/movie/general-magic/
In Family I Trust,https://www.metacritic.com/movie/in-family-i-trust/
Tolkien,https://www.metacritic.com/movie/tolkien/
The Bastards' Fig Tree,https://www.metacritic.com/movie/the-bastards-fig-tree/
Pasolini,https://www.metacritic.com/movie/pasolini/
The Hustle,https://www.metacritic.com/movie/the-hustle/
The Biggest Little Farm,https://www.metacritic.com/movie/the-biggest-little-farm/
Poms,https://www.metacritic.com/movie/poms/
Pokémon Detective Pikachu,https://www.metacritic.com/movie/pokemon-detective-pikachu/
Charlie Says,https://www.metacritic.com/movie/charlie-says/
Student of the Year 2,https://www.metacritic.com/movie/student-of-the-year-2/
The Professor and the Madman,https://www.metacritic.com/movie/the-professor-and-the-madman/
The Silence of Others,https://www.metacritic.com/movie/the-silence-of-others/
Wine Country,https://www.metacritic.com/movie/wine-country/
The Dirty Kind,https://www.metacritic.com/movie/the-dirty-kind/
Go for Broke: An Origin Story,https://www.metacritic.com/movie/go-for-broke-an-origin-story/
Bolden,https://www.metacritic.com/movie/bolden/
Decade of Fire,https://www.metacritic.com/movie/decade-of-fire/
The Convent,https://www.metacritic.com/movie/the-convent/
Meeting Gorbachev,https://www.metacritic.com/movie/meeting-gorbachev/
The River and the Wall,https://www.metacritic.com/movie/the-river-and-the-wall/
I'll Take Your Dead,https://www.metacritic.com/movie/ill-take-your-dead/
Dead Trigger,https://www.metacritic.com/movie/dead-trigger/
Redcon-1,https://www.metacritic.com/movie/redcon-1/
Savage,https://www.metacritic.com/movie/savage-2019/
Clara,https://www.metacritic.com/movie/clara/
"Extremely Wicked, Shockingly Evil and Vile",https://www.metacritic.com/movie/extremely-wicked-shockingly-evil-and-vile/
El Chicano,https://www.metacritic.com/movie/el-chicano/
The Intruder,https://www.metacritic.com/movie/the-intruder-2019/
Tell It to the Bees,https://www.metacritic.com/movie/tell-it-to-the-bees/
Room for Rent,https://www.metacritic.com/movie/room-for-rent/
Foster,https://www.metacritic.com/movie/foster/
Long Shot,https://www.metacritic.com/movie/long-shot-2019/
Non-Fiction,https://www.metacritic.com/movie/non-fiction/
Shadow,https://www.metacritic.com/movie/shadow/
UglyDolls,https://www.metacritic.com/movie/uglydolls/
The Last Summer,https://www.metacritic.com/movie/the-last-summer/
Knock Down the House,https://www.metacritic.com/movie/knock-down-the-house/
Bardo Blues,https://www.metacritic.com/movie/bardo-blues/
Rattlesnakes,https://www.metacritic.com/movie/rattlesnakes/
I Trapped the Devil,https://www.metacritic.com/movie/i-trapped-the-devil/
Hesburgh,https://www.metacritic.com/movie/hesburgh/
Chasing Portraits,https://www.metacritic.com/movie/chasing-portraits/
Marilyn,https://www.metacritic.com/movie/marilyn/
Ploey,https://www.metacritic.com/movie/ploey/
Scary Stories,https://www.metacritic.com/movie/scary-stories/
Tesla Nation,https://www.metacritic.com/movie/tesla-nation/
If the Dancer Dances,https://www.metacritic.com/movie/if-the-dancer-dances/
Know Your Enemy,https://www.metacritic.com/movie/know-your-enemy/
J.T. Leroy,https://www.metacritic.com/movie/jt-leroy/
Body at Brighton Rock,https://www.metacritic.com/movie/body-at-brighton-rock/
Nureyev,https://www.metacritic.com/movie/nureyev/
The White Crow,https://www.metacritic.com/movie/the-white-crow/
Avengers: Endgame,https://www.metacritic.com/movie/avengers-endgame/
Carmine Street Guitars,https://www.metacritic.com/movie/carmine-street-guitars/
Sprinter,https://www.metacritic.com/movie/sprinter/
Yamasong: March of the Hollows,https://www.metacritic.com/movie/yamasong-march-of-the-hollows/
The Last Animals,https://www.metacritic.com/movie/the-last-animals/
Okko's Inn,https://www.metacritic.com/movie/okkos-inn/
Patsy & Loretta,https://www.metacritic.com/movie/patsy-loretta/
Grass is Greener,https://www.metacritic.com/movie/grass-is-greener/
Daddy Issues,https://www.metacritic.com/movie/daddy-issues/
High on the Hog,https://www.metacritic.com/movie/high-on-the-hog/
Instant Dreams,https://www.metacritic.com/movie/instant-dreams/
Enemy Within,https://www.metacritic.com/movie/enemy-within/
Worlds of Ursula K. Le Guin,https://www.metacritic.com/movie/worlds-of-ursula-k-le-guin/
"Iyengar: The Man, Yoga, and the Student's Journey",https://www.metacritic.com/movie/iyengar-the-man-yoga-and-the-students-journey/
"Iyengar: The Man, Yoga, and the Student's Journey",https://www.metacritic.com/movie/iyengar-the-man-yoga-and-the-students-journey/
Enemy Within,https://www.metacritic.com/movie/enemy-within/
Naples in Veils,https://www.metacritic.com/movie/naples-in-veils/
The World We Make,https://www.metacritic.com/movie/the-world-we-make/
Metamorphosis,https://www.metacritic.com/movie/metamorphosis/
His Father's Voice,https://www.metacritic.com/movie/his-fathers-voice/
Family,https://www.metacritic.com/movie/family/
Red Joan,https://www.metacritic.com/movie/red-joan/
Drunk Parents,https://www.metacritic.com/movie/drunk-parents/
Fast Color,https://www.metacritic.com/movie/fast-color/
Grass,https://www.metacritic.com/movie/grass-2018/
Little Woods,https://www.metacritic.com/movie/little-woods/
Rafiki,https://www.metacritic.com/movie/rafiki/
Stuck,https://www.metacritic.com/movie/stuck-2019/
The Curse of La Llorona,https://www.metacritic.com/movie/the-curse-of-la-llorona/
Under the Silver Lake,https://www.metacritic.com/movie/under-the-silver-lake/
Someone Great,https://www.metacritic.com/movie/someone-great/
Hagazussa,https://www.metacritic.com/movie/hagazussa/
Penguins,https://www.metacritic.com/movie/penguins/
Breakthrough,https://www.metacritic.com/movie/breakthrough/
Hail Satan?,https://www.metacritic.com/movie/hail-satan/
Kalank,https://www.metacritic.com/movie/kalank/
William,https://www.metacritic.com/movie/william/
The Most Dangerous Year,https://www.metacritic.com/movie/the-most-dangerous-year/
A Land Imagined,https://www.metacritic.com/movie/a-land-imagined/
Thriller,https://www.metacritic.com/movie/thriller/
Tough Guy: The Bob Probert Story,https://www.metacritic.com/movie/tough-guy-the-bob-probert-story/
The Accused,https://www.metacritic.com/movie/the-accused-1969/
Her Smell,https://www.metacritic.com/movie/her-smell/
Rottentail,https://www.metacritic.com/movie/rottentail/
Long Day's Journey Into Night,https://www.metacritic.com/movie/long-days-journey-into-night/
Master Z: Ip Man Legacy,https://www.metacritic.com/movie/master-z-ip-man-legacy/
Satan & Adam,https://www.metacritic.com/movie/satan-adam/
Mosul,https://www.metacritic.com/movie/mosul/
Mary Magdalene,https://www.metacritic.com/movie/mary-magdalene/
Teen Spirit,https://www.metacritic.com/movie/teen-spirit/
Penguin Highway,https://www.metacritic.com/movie/penguin-highway/
The Perfect Date,https://www.metacritic.com/movie/the-perfect-date/
Madhura Raja,https://www.metacritic.com/movie/madhura-raja/
Wild Nights with Emily,https://www.metacritic.com/movie/wild-nights-with-emily/
Girls of the Sun,https://www.metacritic.com/movie/girls-of-the-sun/
Little,https://www.metacritic.com/movie/little/
Crypto,https://www.metacritic.com/movie/crypto/
After,https://www.metacritic.com/movie/after-2019/
Missing Link,https://www.metacritic.com/movie/missing-link/
Dogman,https://www.metacritic.com/movie/dogman/
Hellboy,https://www.metacritic.com/movie/hellboy-2019/
Stockholm,https://www.metacritic.com/movie/stockholm/
The Tashkent Files,https://www.metacritic.com/movie/the-tashkent-files/
Penguin Highway,https://www.metacritic.com/movie/penguin-highway/
Mia and the White Lion,https://www.metacritic.com/movie/mia-and-the-white-lion/
Back Fork,https://www.metacritic.com/movie/back-fork/
Sauvage / Wild,https://www.metacritic.com/movie/sauvage-wild/
The Man Who Killed Don Quixote,https://www.metacritic.com/movie/the-man-who-killed-don-quixote/
The Silence,https://www.metacritic.com/movie/the-silence-2019/
Native Son,https://www.metacritic.com/movie/native-son/
Division 19,https://www.metacritic.com/movie/division-19/
Berserk,https://www.metacritic.com/movie/berserk/
Suburban Birds,https://www.metacritic.com/movie/suburban-birds/
The Holy Fail,https://www.metacritic.com/movie/the-holy-fail/
Chance,https://www.metacritic.com/movie/chance/
Catching Sight of Thelma & Louise,https://www.metacritic.com/movie/catching-sight-of-thelma-louise/
Blowin' Up,https://www.metacritic.com/movie/blowin-up/
The Fate of Lee Khan (1973),https://www.metacritic.com/movie/the-fate-of-lee-khan-1973/
Billboard,https://www.metacritic.com/movie/billboard/
The Head Hunter,https://www.metacritic.com/movie/the-head-hunter/
Storm Boy,https://www.metacritic.com/movie/storm-boy/
The Public,https://www.metacritic.com/movie/the-public/
The Best of Enemies,https://www.metacritic.com/movie/the-best-of-enemies/
Unicorn Store,https://www.metacritic.com/movie/unicorn-store/
High Life,https://www.metacritic.com/movie/high-life/
Pet Sematary,https://www.metacritic.com/movie/pet-sematary-2019/
The Wind,https://www.metacritic.com/movie/the-wind/
Super 30,https://www.metacritic.com/movie/super-30/
Shazam!,https://www.metacritic.com/movie/shazam!/
Peterloo,https://www.metacritic.com/movie/peterloo/
The Haunting of Sharon Tate,https://www.metacritic.com/movie/the-haunting-of-sharon-tate/
Wall,https://www.metacritic.com/movie/wall-1969/
No Alternative,https://www.metacritic.com/movie/no-alternative/
MS Slavic 7,https://www.metacritic.com/movie/ms-slavic-7/
Working Woman,https://www.metacritic.com/movie/working-woman/
The Last,https://www.metacritic.com/movie/the-last/
In Reality,https://www.metacritic.com/movie/in-reality/
Mercy Black,https://www.metacritic.com/movie/mercy-black/
The Field Guide to Evil,https://www.metacritic.com/movie/the-field-guide-to-evil/
Lost & Found,https://www.metacritic.com/movie/lost-found-2019/
The Chaperone,https://www.metacritic.com/movie/the-chaperone-2019/
Long Lost,https://www.metacritic.com/movie/long-lost/
White Chamber,https://www.metacritic.com/movie/white-chamber/
Diane,https://www.metacritic.com/movie/diane/
Slut in a Good Way,https://www.metacritic.com/movie/slut-in-a-good-way/
The Brink,https://www.metacritic.com/movie/the-brink/
Manta Ray,https://www.metacritic.com/movie/manta-ray/
The Burial Of Kojo,https://www.metacritic.com/movie/the-burial-of-kojo/
American Relapse,https://www.metacritic.com/movie/american-relapse/
Reinventing Rosalee,https://www.metacritic.com/movie/reinventing-rosalee/
Unplanned,https://www.metacritic.com/movie/unplanned/
The Legend of Cocaine Island,https://www.metacritic.com/movie/the-legend-of-cocaine-island/
Screwball,https://www.metacritic.com/movie/screwball/
Rabb Da Radio 2,https://www.metacritic.com/movie/rabb-da-radio-2/
The Boy Band Con: The Lou Pearlman Story,https://www.metacritic.com/movie/the-boy-band-con-the-lou-pearlman-story/
Making Babies,https://www.metacritic.com/movie/making-babies/
The Beach Bum,https://www.metacritic.com/movie/the-beach-bum/
Dumbo,https://www.metacritic.com/movie/dumbo/
A Vigilante,https://www.metacritic.com/movie/a-vigilante/
Notebook,https://www.metacritic.com/movie/notebook/
Sobibor,https://www.metacritic.com/movie/sobibor/
Lucifer,https://www.metacritic.com/movie/lucifer/
Super Deluxe,https://www.metacritic.com/movie/super-deluxe/
We Are Columbine,https://www.metacritic.com/movie/we-are-columbine/
Relaxer,https://www.metacritic.com/movie/relaxer/
One Great Love,https://www.metacritic.com/movie/one-great-love/
Ramen Shop,https://www.metacritic.com/movie/ramen-shop/
The Russian Five,https://www.metacritic.com/movie/the-russian-five/
Tigerland,https://www.metacritic.com/movie/tigerland-2019/
Trading Paint,https://www.metacritic.com/movie/trading-paint/
Skid Row Marathon,https://www.metacritic.com/movie/skid-row-marathon/
Flashout,https://www.metacritic.com/movie/flashout/
Out of Blue,https://www.metacritic.com/movie/out-of-blue/
Maze,https://www.metacritic.com/movie/maze-2019/
Sunset,https://www.metacritic.com/movie/sunset/
Us,https://www.metacritic.com/movie/us/
Legend of the Demon Cat,https://www.metacritic.com/movie/legend-of-the-demon-cat/
Hotel Mumbai,https://www.metacritic.com/movie/hotel-mumbai/
Dragged Across Concrete,https://www.metacritic.com/movie/dragged-across-concrete/
The Dirt,https://www.metacritic.com/movie/the-dirt/
Roll Red Roll,https://www.metacritic.com/movie/roll-red-roll/
The Man Who Feels No Pain (Mard Ko Dard Nahin Hota),https://www.metacritic.com/movie/the-man-who-feels-no-pain-mard-ko-dard-nahin-hota/
Kesari,https://www.metacritic.com/movie/kesari/
Buddy,https://www.metacritic.com/movie/buddy/
Triple Threat,https://www.metacritic.com/movie/triple-threat/
Superpower Dogs,https://www.metacritic.com/movie/superpower-dogs/
Nancy Drew and the Hidden Staircase,https://www.metacritic.com/movie/nancy-drew-and-the-hidden-staircase/
The Sex Trip,https://www.metacritic.com/movie/the-sex-trip/
Combat Obscura,https://www.metacritic.com/movie/combat-obscura/
#Female Pleasure,https://www.metacritic.com/movie/female-pleasure/
Chimera Strain,https://www.metacritic.com/movie/chimera-strain/
Chaal Jeevi Laiye,https://www.metacritic.com/movie/chaal-jeevi-laiye/
The Mustang,https://www.metacritic.com/movie/the-mustang/
"Faith, Hope & Love",https://www.metacritic.com/movie/faith-hope-love/
No Manches Frida 2,https://www.metacritic.com/movie/no-manches-frida-2/
Band Vaaje,https://www.metacritic.com/movie/band-vaaje/
Iceman,https://www.metacritic.com/movie/iceman-2017/
Finding Steve McQueen,https://www.metacritic.com/movie/finding-steve-mcqueen/
Starfish,https://www.metacritic.com/movie/starfish/
Never Grow Old,https://www.metacritic.com/movie/never-grow-old/
Finding Steve McQueen,https://www.metacritic.com/movie/finding-steve-mcqueen/
"Faith, Hope & Love",https://www.metacritic.com/movie/faith-hope-love/
For Love or Money,https://www.metacritic.com/movie/for-love-or-money/
Paskal,https://www.metacritic.com/movie/paskal/
The Eyes of Orson Welles,https://www.metacritic.com/movie/the-eyes-of-orson-welles/
Captive State,https://www.metacritic.com/movie/captive-state/
Ash Is Purest White,https://www.metacritic.com/movie/ash-is-purest-white/
Girl,https://www.metacritic.com/movie/girl/
The Aftermath,https://www.metacritic.com/movie/the-aftermath/
Wonder Park,https://www.metacritic.com/movie/wonder-park/
Five Feet Apart,https://www.metacritic.com/movie/five-feet-apart/
Knife + Heart,https://www.metacritic.com/movie/knife-+-heart/
The Hummingbird Project,https://www.metacritic.com/movie/the-hummingbird-project/
The Inventor: Out for Blood in Silicon Valley,https://www.metacritic.com/movie/the-inventor-out-for-blood-in-silicon-valley/
Bruce!!!,https://www.metacritic.com/movie/bruce!!!/
Rezo,https://www.metacritic.com/movie/rezo/
Woodsrider,https://www.metacritic.com/movie/woodsrider/
The Glorious Seven,https://www.metacritic.com/movie/the-glorious-seven/
Welcome to Acapulco,https://www.metacritic.com/movie/welcome-to-acapulco/
Cradle of Champions,https://www.metacritic.com/movie/cradle-of-champions/
Island of the Hungry Ghosts,https://www.metacritic.com/movie/island-of-the-hungry-ghosts/
I'm Not Here,https://www.metacritic.com/movie/im-not-here/
Island of the Hungry Ghosts,https://www.metacritic.com/movie/island-of-the-hungry-ghosts/
I'm Not Here,https://www.metacritic.com/movie/im-not-here/
Juanita,https://www.metacritic.com/movie/juanita/
3 Faces,https://www.metacritic.com/movie/3-faces/
Black Mother,https://www.metacritic.com/movie/black-mother/
Lady J (Mademoiselle de Joncquières),https://www.metacritic.com/movie/lady-j-mademoiselle-de-joncquicres/
Captain Marvel,https://www.metacritic.com/movie/captain-marvel/
Badla,https://www.metacritic.com/movie/badla/
An Elephant Sitting Still,https://www.metacritic.com/movie/an-elephant-sitting-still/
The Kid,https://www.metacritic.com/movie/the-kid-2019/
Babylon,https://www.metacritic.com/movie/babylon/
Police Story 2 (1988),https://www.metacritic.com/movie/police-story-2-1988/
Gloria Bell,https://www.metacritic.com/movie/gloria-bell/
And Then There Was Eve,https://www.metacritic.com/movie/and-then-there-was-eve/
Triple Frontier,https://www.metacritic.com/movie/triple-frontier/
Jupiter's Moon,https://www.metacritic.com/movie/jupiters-moon/
The Hard Way,https://www.metacritic.com/movie/the-hard-way/
Mapplethorpe,https://www.metacritic.com/movie/mapplethorpe/
Smaller and Smaller Circles,https://www.metacritic.com/movie/smaller-and-smaller-circles/
Cliffs of Freedom,https://www.metacritic.com/movie/cliffs-of-freedom/
Something,https://www.metacritic.com/movie/something/
Saint Judy,https://www.metacritic.com/movie/saint-judy/
Stray,https://www.metacritic.com/movie/stray/
Devil's Path,https://www.metacritic.com/movie/devils-path/
2050,https://www.metacritic.com/movie/2050/
Beers of Joy,https://www.metacritic.com/movie/beers-of-joy/
Pretty Broken,https://www.metacritic.com/movie/pretty-broken/
The Sower,https://www.metacritic.com/movie/the-sower/
Sharkwater Extinction,https://www.metacritic.com/movie/sharkwater-extinction/
Virginia Minnesota,https://www.metacritic.com/movie/virginia-minnesota/
Tuftland,https://www.metacritic.com/movie/tuftland/
Joseph Pulitzer: Voice of the People,https://www.metacritic.com/movie/joseph-pulitzer-voice-of-the-people/
The Cannibal Club,https://www.metacritic.com/movie/the-cannibal-club/
¡He matado a mi marido!,https://www.metacritic.com/movie/he-matado-a-mi-marido!/
Tyler Perry's A Madea Family Funeral,https://www.metacritic.com/movie/tyler-perrys-a-madea-family-funeral/
Woman at War,https://www.metacritic.com/movie/woman-at-war/
This Magnificent Cake!,https://www.metacritic.com/movie/this-magnificent-cake!/
Apollo 11,https://www.metacritic.com/movie/apollo-11/
Transit,https://www.metacritic.com/movie/transit/
Greta,https://www.metacritic.com/movie/greta/
The Wedding Guest,https://www.metacritic.com/movie/the-wedding-guest/
We Die Young,https://www.metacritic.com/movie/we-die-young/
The Photographer of Mauthausen,https://www.metacritic.com/movie/the-photographer-of-mauthausen/
Level 16,https://www.metacritic.com/movie/level-16/
Climax,https://www.metacritic.com/movie/climax/
The Boy Who Harnessed the Wind,https://www.metacritic.com/movie/the-boy-who-harnessed-the-wind/
Giant Little Ones,https://www.metacritic.com/movie/giant-little-ones/
Furie,https://www.metacritic.com/movie/furie/
The Hole in the Ground,https://www.metacritic.com/movie/the-hole-in-the-ground/
Styx,https://www.metacritic.com/movie/styx/
Third Eye Spies,https://www.metacritic.com/movie/third-eye-spies/
The Changeover,https://www.metacritic.com/movie/the-changeover/
The Competition,https://www.metacritic.com/movie/the-competition-2019/
My Stretch of Texas Ground,https://www.metacritic.com/movie/my-stretch-of-texas-ground/
Wrestle,https://www.metacritic.com/movie/wrestle/
Prosecuting Evil,https://www.metacritic.com/movie/prosecuting-evil/
1st Summoning,https://www.metacritic.com/movie/1st-summoning/
Run the Race,https://www.metacritic.com/movie/run-the-race/
Paris Is Us,https://www.metacritic.com/movie/paris-is-us/
The Iron Orchard,https://www.metacritic.com/movie/the-iron-orchard/
Who Killed Cock Robin?,https://www.metacritic.com/movie/who-killed-cock-robin/
Paddleton,https://www.metacritic.com/movie/paddleton/
How to Train Your Dragon: The Hidden World,https://www.metacritic.com/movie/how-to-train-your-dragon-the-hidden-world/
Total Dhamaal,https://www.metacritic.com/movie/total-dhamaal/
The Lears,https://www.metacritic.com/movie/the-lears/
Mega Time Squad,https://www.metacritic.com/movie/mega-time-squad/
Donnybrook,https://www.metacritic.com/movie/donnybrook/
The Unicorn,https://www.metacritic.com/movie/the-unicorn-2019/
Hotel by the River,https://www.metacritic.com/movie/hotel-by-the-river/
Parkland: Inside Building 12,https://www.metacritic.com/movie/parkland-inside-building-12/
The Bellwether,https://www.metacritic.com/movie/the-bellwether/
The Maestro,https://www.metacritic.com/movie/the-maestro/
A Tuba to Cuba,https://www.metacritic.com/movie/a-tuba-to-cuba/
The Breaker Upperers,https://www.metacritic.com/movie/the-breaker-upperers/
"Ruben Brandt, Collector",https://www.metacritic.com/movie/ruben-brandt-collector/
Yucatán,https://www.metacritic.com/movie/yucatan/
The Tree of Blood,https://www.metacritic.com/movie/the-tree-of-blood/
Patrick,https://www.metacritic.com/movie/patrick-2019/
Sorry Angel,https://www.metacritic.com/movie/sorry-angel/
Gully Boy,https://www.metacritic.com/movie/gully-boy/
Kala Shah Kala,https://www.metacritic.com/movie/kala-shah-kala/
Fighting with My Family,https://www.metacritic.com/movie/fighting-with-my-family/
Happy Death Day 2U,https://www.metacritic.com/movie/happy-death-day-2u/
Alita: Battle Angel,https://www.metacritic.com/movie/alita-battle-angel/
Birds of Passage,https://www.metacritic.com/movie/birds-of-passage/
Isn't It Romantic,https://www.metacritic.com/movie/isnt-it-romantic/
One Million American Dreams,https://www.metacritic.com/movie/one-million-american-dreams/
Untogether,https://www.metacritic.com/movie/untogether/
Among Wolves,https://www.metacritic.com/movie/among-wolves/
A Violent Man,https://www.metacritic.com/movie/a-violent-man/
The Divorce Party,https://www.metacritic.com/movie/the-divorce-party/
To Dust,https://www.metacritic.com/movie/to-dust/
Chokehold,https://www.metacritic.com/movie/chokehold/
Pinsky,https://www.metacritic.com/movie/pinsky/
Under the Eiffel Tower,https://www.metacritic.com/movie/under-the-eiffel-tower/
